ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,DS_SITUACAO_CANDIDATURA,TP_AGREMIACAO,SG_PARTIDO,NM_PARTIDO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,ANO_NASCIMENTO,IDADE
2024,SALVADOR,VEREADOR,25113,MARCOS ANTONIO DOS SANTOS,MARCOS CAPENGA,#NULO#,#NE,PARTIDO ISOLADO,PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,#NULO#,#NULO#,#NULO#,50001716355,PARTIDO ISOLADO,PRD,BA,1967-06-08,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1967,57
2024,SALVADOR,VEREADOR,11333,JUAREZ SANTANA ANDRADE,PASTOR JUAREZ DO REVIVER,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1971-10-09,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,OUTROS,#NULO#,1971,53
2024,SALVADOR,VEREADOR,11789,VINICIUS DE OLIVEIRA FARIAS,DOUTOR VINICIUS FARIAS,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1986-10-05,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,ADVOGADO,#NULO#,1986,38
2024,SALVADOR,VEREADOR,13555,JOEL MEIRELES DUARTE,JOEL MEIRELES,#NULO#,#NE,FEDERAÇÃO,PT,PARTIDO DOS TRABALHADORES,Federação BRASIL DA ESPERANÇA - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,50001701381,FEDERAÇÃO,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),BA,1982-03-07,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ADVOGADO,#NULO#,1982,42
2024,SALVADOR,VEREADOR,22100,ALEXANDRE ALELUIA DANTAS DA COSTA,ALEXANDRE ALELUIA,#NULO#,#NE,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50001698899,PARTIDO ISOLADO,PL,BA,1983-01-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,#NULO#,1983,41
2024,SALVADOR,VEREADOR,55577,CARLOS ANTÔNIO DE MAGALHÃES SILVEIRA JÚNIOR,CARLOS MAGALHÃES,#NULO#,#NE,PARTIDO ISOLADO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50001713036,PARTIDO ISOLADO,PSD,BA,1986-04-29,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,OUTROS,#NULO#,1986,38
2024,SALVADOR,VEREADOR,15789,LUIS CLAÚDIO DOS SANTOS VALADARES,LUIS CLAÚDIO VALADARES,#NULO#,#NE,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50001716343,PARTIDO ISOLADO,MDB,BA,1971-09-13,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,#NULO#,1971,53
2024,SALVADOR,VEREADOR,35775,ALMIR BARROSO SANTOS,ALMIR BARROSO,#NULO#,#NE,PARTIDO ISOLADO,PMB,PARTIDO DA MULHER BRASILEIRA,#NULO#,#NULO#,#NULO#,50001720228,PARTIDO ISOLADO,PMB,BA,1968-02-09,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,OUTROS,#NULO#,1968,56
2024,SALVADOR,VEREADOR,25001,PAULO SERGIO MATOS RAMOS,PAULINHO COMUNIDADE,#NULO#,#NE,PARTIDO ISOLADO,PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,#NULO#,#NULO#,#NULO#,50001716355,PARTIDO ISOLADO,PRD,BA,1976-09-08,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,OUTROS,#NULO#,1976,48
2024,SALVADOR,VEREADOR,22722,CRISTIANE CORREIA OLIVEIRA SALES,CRIS SALES,#NULO#,#NE,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50001698899,PARTIDO ISOLADO,PL,BA,1982-10-26,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1982,42
2024,SALVADOR,VEREADOR,35077,ERIC BATISTA LORDELO,ERIC LORDELO,#NULO#,#NE,PARTIDO ISOLADO,PMB,PARTIDO DA MULHER BRASILEIRA,#NULO#,#NULO#,#NULO#,50001720228,PARTIDO ISOLADO,PMB,BA,1977-08-30,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1977,47
2024,SALVADOR,VEREADOR,40108,GISLANE BATISTA BRITO,TIA BILU,#NULO#,#NE,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50001713066,PARTIDO ISOLADO,PSB,BA,1979-02-07,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PRETA,OUTROS,#NULO#,1979,45
2024,SALVADOR,VEREADOR,50777,MARCELA DELL IZOLA CARNEIRO,MARCELA PROTETORA,#NULO#,#NE,FEDERAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),BA,1968-04-03,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ASSISTENTE SOCIAL,#NULO#,1968,56
2024,SALVADOR,VEREADOR,10321,GEOVÂNIA CRISTINA FERREIRA DE SOUSA,VÂNIA FERSO,#NULO#,#NE,PARTIDO ISOLADO,REPUBLICANOS,REPUBLICANOS,#NULO#,#NULO#,#NULO#,50001694632,PARTIDO ISOLADO,REPUBLICANOS,BA,1975-05-17,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,OUTROS,#NULO#,1975,49
2024,SALVADOR,VEREADOR,18070,ANA CARINA DE ARAÚJO LASSE,PROFESSORA CARINA LASSE,#NULO#,#NE,FEDERAÇÃO,REDE,REDE SUSTENTABILIDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),BA,1974-01-18,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,PEDAGOGO,#NULO#,1974,50
2024,SALVADOR,VEREADOR,33253,ELIANE CARVALHO LIMA SANTANA PEREIRA,PASTORA ELIANE PEREIRA,#NULO#,#NE,PARTIDO ISOLADO,MOBILIZA,MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50001733996,PARTIDO ISOLADO,MOBILIZA,BA,1974-03-25,FEMININO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1974,50
2024,SALVADOR,VEREADOR,35004,DENER LIMA,DENNER LIMA,#NULO#,#NE,PARTIDO ISOLADO,PMB,PARTIDO DA MULHER BRASILEIRA,#NULO#,#NULO#,#NULO#,50001720228,PARTIDO ISOLADO,PMB,BA,1976-04-19,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,#NULO#,1976,48
2024,SALVADOR,VEREADOR,70888,MAGNO SANTOS DE JESUS,KIKO MAGNO,#NULO#,#NE,PARTIDO ISOLADO,AVANTE,AVANTE,#NULO#,#NULO#,#NULO#,50001718764,PARTIDO ISOLADO,AVANTE,BA,1991-04-02,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,#NULO#,1991,33
2024,SALVADOR,VEREADOR,44987,MODESTO ANTONIO DE OLIVEIRA JACOBINO,DR MODESTO,#NULO#,#NE,PARTIDO ISOLADO,UNIÃO,UNIÃO BRASIL,#NULO#,#NULO#,#NULO#,50001701110,PARTIDO ISOLADO,UNIÃO,CE,1948-11-10,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,MÉDICO,#NULO#,1948,76
2024,SALVADOR,VEREADOR,15005,ELAINE ARAÚJO DA LUZ,ELAINE LUZ,#NULO#,#NE,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50001716343,PARTIDO ISOLADO,MDB,BA,1981-09-14,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,ASSISTENTE SOCIAL,#NULO#,1981,43
2024,SALVADOR,VEREADOR,11234,ROBERTO COSTA DE QUEIROZ,BETO QUEIROZ,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1962-10-22,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,#NULO#,1962,62
2024,SALVADOR,VEREADOR,50005,CRISTIANE SENA PITTA DE JESUS,CRIS PITTA,#NULO#,#NE,FEDERAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),BA,1975-04-09,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,AGENTE ADMINISTRATIVO,#NULO#,1975,49
2024,SALVADOR,VEREADOR,22160,GEOVANE DE AMORIM ALVES,GAGO CORRERIA,#NULO#,#NE,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50001698899,PARTIDO ISOLADO,PL,BA,1987-08-17,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),#NULO#,1987,37
2024,SALVADOR,VEREADOR,40721,TANIA MARIA OLIVEIRA REIS,TANIA REIS,#NULO#,#NE,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50001713066,PARTIDO ISOLADO,PSB,BA,1960-10-21,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,#NULO#,1960,64
2024,SALVADOR,VEREADOR,44010,CATIA MARIA ARAUJO RODRIGUES PENHA,CATIA RODRIGUES,#NULO#,#NE,PARTIDO ISOLADO,UNIÃO,UNIÃO BRASIL,#NULO#,#NULO#,#NULO#,50001701110,PARTIDO ISOLADO,UNIÃO,BA,1968-05-27,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,#NULO#,1968,56
2024,SALVADOR,VEREADOR,27300,MARIA DOS REIS DOS SANTOS DAMASCENA,REIZINHA,#NULO#,#NE,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50001698721,PARTIDO ISOLADO,DC,BA,1964-01-06,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1964,60
2024,SALVADOR,VEREADOR,77888,RAFAEL SILVA MEDEIROS,RAFAEL MEDEIROS,#NULO#,#NE,PARTIDO ISOLADO,SOLIDARIEDADE,SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50001741636,PARTIDO ISOLADO,SOLIDARIEDADE,BA,1983-11-03,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,#NULO#,1983,41
2024,SALVADOR,VEREADOR,40345,HILDETE DAVID DOS SANTOS,HILDETE,#NULO#,#NE,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50001713066,PARTIDO ISOLADO,PSB,BA,1951-10-23,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),#NULO#,1951,73
2024,SALVADOR,VEREADOR,15788,RAQUEL FIÚZA PINHEIRO,RAQUEL FIÚZA,#NULO#,#NE,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50001716343,PARTIDO ISOLADO,MDB,BA,1955-11-29,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,#NULO#,1955,69
2024,SALVADOR,VEREADOR,27555,ALESSANDRO SILVA DE JESUS,ALESSANDRO DE JESUS,#NULO#,#NE,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50001698721,PARTIDO ISOLADO,DC,BA,1977-02-20,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,#NULO#,1977,47
2024,SALVADOR,VEREADOR,44200,MARCIA DE OLIVEIRA SOUZA E SANTOS,MARCIA OLIVEIRA,#NULO#,#NE,PARTIDO ISOLADO,UNIÃO,UNIÃO BRASIL,#NULO#,#NULO#,#NULO#,50001701110,PARTIDO ISOLADO,UNIÃO,BA,1975-09-03,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,RECEPCIONISTA,#NULO#,1975,49
2024,SALVADOR,VEREADOR,11122,ERNANDO AMORIM PEIXOTO,ERNANDO PEIXOTO,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1959-11-21,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",#NULO#,1959,65
2024,SALVADOR,VEREADOR,50060,RODRIGO MENEZES COELHO,RODRIGO COELHO,#NULO#,#NE,FEDERAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),BA,1986-09-22,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ADVOGADO,#NULO#,1986,38
2024,SALVADOR,VEREADOR,35735,RAMON SILVA SODRÉ,RAMON SODRE,#NULO#,#NE,PARTIDO ISOLADO,PMB,PARTIDO DA MULHER BRASILEIRA,#NULO#,#NULO#,#NULO#,50001720228,PARTIDO ISOLADO,PMB,BA,1989-11-17,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,OUTROS,#NULO#,1989,35
2024,SALVADOR,VEREADOR,21234,GUILHERME CORONA REIS,GUILHERME CORONA,#NULO#,#NE,PARTIDO ISOLADO,PCB,PARTIDO COMUNISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50001763445,PARTIDO ISOLADO,PCB,BA,2001-09-13,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",#NULO#,2001,23
2024,SALVADOR,VEREADOR,20000,MARCELO CARVALHO LAVIGNE,MARCELO CARVALHO,#NULO#,#NE,PARTIDO ISOLADO,PODE,PODEMOS,#NULO#,#NULO#,#NULO#,50001687272,PARTIDO ISOLADO,PODE,MG,1980-10-14,MASCULINO,SUPERIOR COMPLETO,CASADO(A),INDÍGENA,PROFESSOR DE ENSINO MÉDIO,#NULO#,1980,44
2024,SALVADOR,VEREADOR,33444,ROSEMBERG FREITAS DOS SANTOS,ROSEMBERG FREITAS,#NULO#,#NE,PARTIDO ISOLADO,MOBILIZA,MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50001733996,PARTIDO ISOLADO,MOBILIZA,BA,1967-07-05,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,BANCÁRIO E ECONOMIÁRIO,#NULO#,1967,57
2024,SALVADOR,VEREADOR,70789,ROBSON ANTÔNIO SILVA SANTOS,ROBSON CHAPOLIM,#NULO#,#NE,PARTIDO ISOLADO,AVANTE,AVANTE,#NULO#,#NULO#,#NULO#,50001718764,PARTIDO ISOLADO,AVANTE,BA,1979-12-09,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,#NULO#,1979,45
2024,SALVADOR,VEREADOR,27899,ADELMO DOS REIS NUNES,ADELMO NUNES,#NULO#,#NE,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50001698721,PARTIDO ISOLADO,DC,BA,1965-03-24,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,MASSAGISTA,#NULO#,1965,59
2024,SALVADOR,VEREADOR,30222,RODRIGO ARANHA DE CHAMUSCA,RODRIGO CHAMUSCA,#NULO#,#NE,PARTIDO ISOLADO,NOVO,PARTIDO NOVO,#NULO#,#NULO#,#NULO#,50001694287,PARTIDO ISOLADO,NOVO,BA,1981-11-14,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,#NULO#,1981,43
2024,SALVADOR,VEREADOR,30115,CECILIA AUDREY MOTA MAIA NUNES,CECILIA MAIA,#NULO#,#NE,PARTIDO ISOLADO,NOVO,PARTIDO NOVO,#NULO#,#NULO#,#NULO#,50001694287,PARTIDO ISOLADO,NOVO,SE,1953-11-22,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,OUTROS,#NULO#,1953,71
2024,SALVADOR,VEREADOR,70007,JACKSON ROSSI SANTOS,JACKSON ROSSI,#NULO#,#NE,PARTIDO ISOLADO,AVANTE,AVANTE,#NULO#,#NULO#,#NULO#,50001718764,PARTIDO ISOLADO,AVANTE,BA,1985-01-04,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PRETA,COMERCIANTE,#NULO#,1985,39
2024,SALVADOR,VEREADOR,22321,JOARIA MARIA MENEZES RANGEL,JÔ DO OVO ILHA DE MARÉ,#NULO#,#NE,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50001698899,PARTIDO ISOLADO,PL,BA,1965-06-03,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,#NULO#,1965,59
2024,SALVADOR,VEREADOR,80180,LOUISE FERREIRA ARAÚJO,LOUISE -JUVENTUDE ANTIFASCISTA,#NULO#,#NE,PARTIDO ISOLADO,UP,UNIDADE POPULAR,#NULO#,#NULO#,#NULO#,50001698897,PARTIDO ISOLADO,UP,BA,2003-02-23,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",#NULO#,2003,21
2024,SALVADOR,VEREADOR,15554,ALZIRA GOMES DA SILVA,ALZIRA GOMES,#NULO#,#NE,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50001716343,PARTIDO ISOLADO,MDB,BA,1957-11-25,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),#NULO#,1957,67
2024,SALVADOR,VEREADOR,25000,ANTONIO CARLOS BULHOSA GUSMÃO NETO,GUSMÃO NETO,#NULO#,#NE,PARTIDO ISOLADO,PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,#NULO#,#NULO#,#NULO#,50001716355,PARTIDO ISOLADO,PRD,BA,1985-04-11,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,JORNALISTA E REDATOR,#NULO#,1985,39
2024,SALVADOR,VEREADOR,11007,FRANCISCO CÉSAR NASCIMENTO SOUZA,CHICO CESAR,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1972-09-03,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,ADVOGADO,#NULO#,1972,52
2024,SALVADOR,VEREADOR,20080,AUGUSTO CÉSAR PEREIRA DA SILVA,CESINHA OS OLHOS DA COMUNIDADE,#NULO#,#NE,PARTIDO ISOLADO,PODE,PODEMOS,#NULO#,#NULO#,#NULO#,50001687272,PARTIDO ISOLADO,PODE,BA,1980-09-24,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,AGENTE DE SAÚDE E SANITARISTA,#NULO#,1980,44
2024,SALVADOR,VEREADOR,22380,ALEXANDRE MOREIRA ALMEIDA,ALEXANDRE MOREIRA,#NULO#,#NE,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50001698899,PARTIDO ISOLADO,PL,PA,1998-10-01,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,#NULO#,1998,26
2024,SALVADOR,VEREADOR,35400,MARTA MARIA VIEIRA DE SOUZA CASTRO CARMO,MARTA CASTRO,#NULO#,#NE,PARTIDO ISOLADO,PMB,PARTIDO DA MULHER BRASILEIRA,#NULO#,#NULO#,#NULO#,50001720228,PARTIDO ISOLADO,PMB,BA,1974-08-11,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,#NULO#,1974,50
2024,SALVADOR,VEREADOR,50077,EUZEBIO CARLOS CARDOSO FERREIRA,EUZEBIO CARDOSO,#NULO#,#NE,FEDERAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),BA,1966-05-11,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,ADVOGADO,#NULO#,1966,58
2024,SALVADOR,VEREADOR,20125,CARLOS ROBERTO QUEIROZ DE MELO,CARLOS QUEIROZ,#NULO#,#NE,PARTIDO ISOLADO,PODE,PODEMOS,#NULO#,#NULO#,#NULO#,50001687272,PARTIDO ISOLADO,PODE,BA,1963-03-25,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,#NULO#,1963,61
2024,SALVADOR,VEREADOR,33362,PAULO JORGE BATISTA DE JESUS,PR PAULO JORGE,#NULO#,#NE,PARTIDO ISOLADO,MOBILIZA,MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50001733996,PARTIDO ISOLADO,MOBILIZA,BA,1963-06-17,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,MÚSICO,#NULO#,1963,61
2024,SALVADOR,VEREADOR,27468,AILTON DE JESUS DIAS,EUTICO CARTEIRO,#NULO#,#NE,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50001698721,PARTIDO ISOLADO,DC,BA,1955-01-09,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,OUTROS,#NULO#,1955,69
2024,SALVADOR,VEREADOR,50850,MARIA LUCIANNE LOBATO FERREIRA,LOURA,#NULO#,#NE,FEDERAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,50001735790,FEDERAÇÃO,Federação PSOL REDE(PSOL/REDE),PA,1979-09-02,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),INDÍGENA,COMERCIANTE,#NULO#,1979,45
2024,SALVADOR,VEREADOR,30301,ERICA MACHADO FIUZA,ERICA ALDIR,#NULO#,#NE,PARTIDO ISOLADO,NOVO,PARTIDO NOVO,#NULO#,#NULO#,#NULO#,50001694287,PARTIDO ISOLADO,NOVO,BA,1979-10-22,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,DONA DE CASA,#NULO#,1979,45
2024,SALVADOR,VEREADOR,11670,CARMEM LUCIA DAMASCENO DA SILVA,PRÓ CARMEM,#NULO#,#NE,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50001695006,PARTIDO ISOLADO,PP,BA,1969-05-01,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,#NULO#,1969,55
2024,SALVADOR,VEREADOR,45088,VALDIR SANTANA DE FRANCA,VALDIR SANGUE BOM,#NULO#,#NE,FEDERAÇÃO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,Federação PSDB CIDADANIA,PSDB/CIDADANIA,PSDB/CIDADANIA,50001687571,FEDERAÇÃO,Federação PSDB CIDADANIA(PSDB/CIDADANIA),BA,1963-02-19,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,COMERCIANTE,#NULO#,1963,61
2024,SALVADOR,VEREADOR,33962,ROSANA ROSÁRIO DA SILVA,ROSANA SILVA,#NULO#,#NE,PARTIDO ISOLADO,MOBILIZA,MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50001733996,PARTIDO ISOLADO,MOBILIZA,BA,1979-11-19,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,TÉCNICO DE LABORATÓRIO E RAIOS X,#NULO#,1979,45
2024,SALVADOR,VEREADOR,15150,VALTER LUIZ PEREIRA DAS VIRGENS,VALTER DAS VIRGENS,#NULO#,#NE,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50001716343,PARTIDO ISOLADO,MDB,BA,1985-03-16,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,#NULO#,1985,39
2024,SALVADOR,VEREADOR,27051,ADRIANA SANTOS DE SOUSA,DRICA DO POVO,#NULO#,#NE,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50001698721,PARTIDO ISOLADO,DC,BA,1987-09-08,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,OUTROS,#NULO#,1987,37
2024,SALVADOR,VEREADOR,45123,MOISÉS SILVA FEITOSA DE SIQUEIRA,MOISÉS FEITOSA,#NULO#,#NE,FEDERAÇÃO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,Federação PSDB CIDADANIA,PSDB/CIDADANIA,PSDB/CIDADANIA,50001687571,FEDERAÇÃO,Federação PSDB CIDADANIA(PSDB/CIDADANIA),BA,1983-09-23,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,#NULO#,1983,41
2024,SALVADOR,VEREADOR,33100,ELIAS BISPO DOS SANTOS FILHO,ELIAS NEGÃO,#NULO#,#NE,PARTIDO ISOLADO,MOBILIZA,MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50001733996,PARTIDO ISOLADO,MOBILIZA,BA,1977-05-16,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PRETA,ADMINISTRADOR,#NULO#,1977,47
